area_id,weight,weight_std,volume,volume_std,fat,fat_std,saturate,saturate_std,sugar,sugar_std,protein,protein_std,carb,carb_std,fibre,fibre_std,alcohol,alcohol_std,energy_fat,energy_fat_std,energy_saturate,energy_saturate_std,energy_sugar,energy_sugar_std,energy_protein,energy_protein_std,energy_carb,energy_carb_std,energy_fibre,energy_fibre_std,energy_alcohol,energy_alcohol_std,energy_alcohol_ci95,energy_tot,energy_tot_std,f_energy_fat,f_energy_saturate,f_energy_sugar,f_energy_protein,f_energy_carb,f_energy_fibre,f_energy_alcohol,energy_density,h_nutrients_weight,h_nutrients_weight_norm,h_nutrients_calories,h_nutrients_calories_norm,f_beer,f_dairy,f_eggs,f_fats_oils,f_fish,f_fruit_veg,f_grains,f_meat_red,f_poultry,f_readymade,f_sauces,f_soft_drinks,f_spirits,f_sweets,f_tea_coffee,f_water,f_wine,f_dairy_weight,f_eggs_weight,f_fats_oils_weight,f_fish_weight,f_fruit_veg_weight,f_grains_weight,f_meat_red_weight,f_poultry_weight,f_readymade_weight,f_sauces_weight,f_sweets_weight,'Diabetes category'
E05000375,335.67076000000003,348.6305,103.100995,86.503107,8.862141000000001,13.797113000000001,3.4838199999999997,6.29481,10.026077,16.338621,5.398974,6.653772,17.007957,22.487023,1.574806,2.354956,0.253617,1.629891,79.759272,124.17401799999999,31.354381,56.653290000000005,40.104307,65.35448199999999,21.595896,26.615088,68.031828,89.948093,2.969799,4.67702,1.775321,11.409237,0.027219999999999998,174.132116,171.26466200000002,0.45803900000000003,0.180061,0.23031,0.12402,0.390691,0.017055,0.010195000000000001,0.518759,1.6922139999999999,0.728797,1.586794,0.683395,0.017557,0.104972,0.012326,0.024797,0.022086,0.286754,0.142881,0.048879,0.022788,0.058136,0.015508000000000001,0.032523,0.003047,0.15446400000000002,0.004909,0.029737,0.018636,0.066715,0.026465,0.024708,0.02153,0.358194,0.206459,0.059573,0.053265,0.06617200000000001,0.019157,0.097762,mid
E05000365,335.72871000000004,322.33662200000003,103.270923,79.241873,8.676692,13.843460999999998,3.408143,6.477547,9.439445,15.7555,5.407055000000001,6.650585,16.56707,21.954029000000002,1.698075,2.5792889999999997,0.309058,1.664505,78.09022900000001,124.591151,30.673285999999997,58.297925,37.757781,63.021997999999996,21.628220000000002,26.602339,66.268279,87.816115,3.204056,5.103858,2.163404,11.651535,0.053291,171.354188,169.303818,0.45572399999999996,0.179005,0.220349,0.126219,0.386733,0.018698,0.012625,0.5103949999999999,1.7197189999999998,0.740643,1.610609,0.693652,0.023524,0.11383900000000001,0.011661,0.023114,0.024092,0.306223,0.14169400000000001,0.043322,0.018466,0.063449,0.012737,0.020590999999999998,0.002332,0.14116900000000002,0.00692,0.022251,0.024616,0.0747,0.025485,0.023281,0.021884999999999998,0.367935,0.215126,0.049347,0.044886,0.070582,0.014552,0.092223,low
E05000341,321.604184,380.306391,110.18535800000001,98.378731,9.123908,13.496953,3.510096,6.292444000000001,10.979959,16.918596,5.201005,6.202816,18.977454,22.728839999999998,1.6553930000000001,2.507821,0.18596600000000002,1.5093889999999999,82.11517099999999,121.472578,31.590865,56.631999,43.919836,67.67438299999999,20.80402,24.811263,75.909817,90.915361,3.052284,4.961424,1.301765,10.565725,0.074181,183.18305700000002,172.465056,0.44826800000000006,0.172455,0.23975900000000003,0.11357,0.414393,0.016662,0.007106,0.569592,1.6407169999999998,0.706619,1.55113,0.668035,0.013712,0.101687,0.009875,0.021102000000000003,0.01863,0.25361100000000003,0.16392400000000001,0.04044,0.018282,0.087769,0.013493000000000002,0.029831,0.002382,0.170709,0.006462999999999999,0.036488,0.0116,0.06573899999999999,0.027554000000000002,0.024151,0.02033,0.347485,0.198987,0.052488,0.052016,0.074395,0.019277000000000002,0.117578,mid
E05000110,291.6078,308.18026499999996,97.980026,85.31876199999999,9.235548,13.318847,3.510443,6.134101,11.702542999999999,17.662844,5.261573,6.168597,20.121087,23.360155,1.806266,2.5751720000000002,0.165918,1.282902,83.11993000000001,119.869625,31.593988,55.206906999999994,46.810173,70.651377,21.04629,24.674386,80.484348,93.440619,3.341989,5.096029,1.1614229999999999,8.980311,0.057921,189.15398000000002,176.403315,0.43943000000000004,0.167028,0.247471,0.111265,0.425496,0.017668,0.00614,0.648659,1.627643,0.700988,1.546308,0.665959,0.010564,0.101927,0.007774,0.017643,0.013789,0.263428,0.181347,0.036393,0.014288,0.08973500000000001,0.010151,0.024798,0.0019219999999999999,0.18396400000000002,0.005429,0.023343,0.013506,0.077956,0.023306999999999998,0.022137,0.015743,0.35944499999999996,0.198691,0.049009,0.033049,0.075322,0.015390000000000001,0.12995,mid
E05000298,405.73207,465.16792599999997,125.249252,102.37839100000001,8.539249,14.302051,3.4966190000000004,6.899161,9.752877999999999,15.752797,5.057119999999999,6.307862,17.665995000000002,22.788535,1.649609,2.4113990000000003,0.219158,1.581626,76.853241,128.71846200000002,31.46957,62.092452,39.011513,63.01119,20.228478,25.231448999999998,70.66398199999999,91.15414,3.1026580000000004,4.723861,1.534103,11.071385000000001,0.020434,172.382463,172.551136,0.44583,0.182557,0.22630799999999998,0.117346,0.409926,0.017999,0.008898999999999999,0.424868,1.665193,0.71716,1.574661,0.6781699999999999,0.010426000000000001,0.121951,0.012428,0.032433,0.020125999999999998,0.316949,0.136981,0.042256,0.020116,0.048525,0.018622,0.019298,0.002248,0.14773599999999998,0.005186,0.027002999999999996,0.017717,0.070151,0.025519,0.031139999999999998,0.019088,0.393931,0.202218,0.046218,0.045707,0.051862,0.018253,0.095915,mid
E05000253,374.006395,379.3799,109.565575,103.534378,8.77345,13.914193,3.434425,6.275354,9.880594,15.940725,5.4059919999999995,6.551982,17.643482000000002,22.796616,1.5890549999999999,2.373843,0.221554,1.688025,78.961053,125.22774,30.909829,56.478184999999996,39.522377,63.762901,21.62397,26.207929999999998,70.57393,91.186462,2.9908740000000003,4.682015,1.550877,11.816174,0.033157,175.700703,169.958874,0.44940699999999995,0.175923,0.22494099999999997,0.123073,0.401671,0.017023,0.008827,0.46978000000000003,1.673657,0.720805,1.579379,0.6802020000000001,0.012495000000000001,0.10762000000000001,0.012423,0.027293,0.023535,0.285258,0.143543,0.054621,0.022532,0.058774,0.014706,0.028149,0.003034,0.154639,0.006612000000000001,0.030971,0.013794999999999998,0.067231,0.026427,0.026595,0.021875,0.359773,0.19930499999999998,0.061111,0.056060000000000006,0.062391999999999996,0.016281,0.102949,mid
E05000479,421.830415,499.173848,124.017525,117.034696,9.002409,14.455043,3.4773129999999997,6.244859,9.929694,15.947301000000001,5.354598999999999,6.5469230000000005,18.552088,23.522336,1.530449,2.2985450000000003,0.245448,1.9059990000000002,81.021677,130.095384,31.295814,56.203729,39.718775,63.789204000000005,21.418395,26.187692000000002,74.20835100000001,94.089343,2.864163,4.456485,1.7181349999999997,13.341991,0.027645,181.230721,174.482462,0.447064,0.17268499999999998,0.21916100000000002,0.118183,0.409469,0.015804,0.00948,0.429629,1.6532330000000002,0.712009,1.569099,0.675774,0.013552000000000002,0.095385,0.011238,0.032853,0.021498,0.26018,0.147707,0.06329,0.025136000000000002,0.060661,0.015182,0.034871,0.004365,0.160724,0.00674,0.035273,0.011346,0.057048,0.028652999999999998,0.031030000000000002,0.019261,0.346828,0.209637,0.068767,0.058910000000000004,0.059215,0.014908000000000001,0.105743,mid
E05000268,423.767322,502.241466,110.08476999999999,107.395191,9.292964,15.319505,3.595,6.831632000000001,9.697648,15.848891,5.428844000000001,6.631977,18.191206,23.654728,1.582489,2.439936,0.19377,1.6733240000000003,83.63668,137.875541,32.355003,61.484685999999996,38.790592,63.395563,21.715376000000003,26.527907,72.76482299999999,94.618912,2.966782,4.765147,1.356388,11.713269,0.020862000000000002,182.440049,178.090803,0.458434,0.177346,0.212621,0.119027,0.39884200000000003,0.016262000000000002,0.007435,0.430519,1.6611770000000001,0.71543,1.559442,0.671615,0.008595,0.102876,0.014369,0.036904,0.027188999999999998,0.265401,0.14896900000000002,0.061499,0.023283,0.045374,0.016715,0.035024,0.0038350000000000003,0.154314,0.007515000000000001,0.038012,0.010126999999999999,0.063261,0.033935,0.033826999999999996,0.023324,0.336057,0.225816,0.065441,0.05992000000000001,0.042749,0.015887000000000002,0.099784,mid
E05000557,305.483185,391.07401200000004,96.374963,83.51880899999999,8.908629,13.724703,3.358492,6.144602,10.758008,17.020988,5.097377,6.076149,19.173134,22.604404000000002,1.7749259999999998,2.465997,0.225884,1.505148,80.177658,123.52233000000001,30.226428000000002,55.301418999999996,43.03203,68.08395,20.389507000000002,24.304598000000002,76.692536,90.417617,3.2751509999999997,4.913802,1.5811879999999998,10.536037,0.10513499999999999,182.11604,175.80028000000001,0.44025600000000004,0.165973,0.236289,0.11195899999999999,0.42111899999999997,0.017984,0.008681999999999999,0.5961569999999999,1.6469799999999999,0.709316,1.563893,0.673532,0.01829,0.091889,0.007872,0.0179,0.012131999999999999,0.274421,0.18222,0.032968,0.014288999999999998,0.084641,0.009067,0.029487,0.002702,0.165723,0.006000999999999999,0.031070999999999998,0.019329,0.060467999999999994,0.022594,0.021111,0.012327,0.394169,0.225305,0.044715,0.032327,0.060330999999999996,0.01066,0.115994,mid
E05000371,376.38465099999996,411.862575,115.393619,98.727281,9.024182000000001,14.439824,3.4809949999999996,6.47732,9.597029,15.830395999999999,5.465196,6.565119,17.726118,22.900571,1.616061,2.391269,0.224981,1.572837,81.217636,129.958417,31.328955,58.29588199999999,38.388116,63.321583,21.860782999999998,26.260476,70.90446999999999,91.60228599999999,3.055007,4.735791000000001,1.574868,11.009859,0.026506000000000002,178.612764,173.654221,0.454714,0.175402,0.21492399999999998,0.122392,0.396973,0.017103999999999998,0.008817,0.47454799999999997,1.678136,0.722734,1.577589,0.679431,0.014072999999999999,0.110426,0.013838,0.031275,0.023847,0.276798,0.14834,0.053029999999999994,0.020559,0.054891999999999996,0.016512,0.028417,0.002536,0.151353,0.005909,0.031314,0.016880000000000003,0.0631,0.030792,0.031024,0.022652000000000002,0.35485300000000003,0.21574000000000002,0.060998000000000004,0.05027,0.056095000000000006,0.017641999999999998,0.096834,mid
E05000107,278.607124,264.51352099999997,97.744394,82.685817,9.267657,12.742868,3.5450510000000004,5.858713,12.392237,18.358259,5.353358999999999,6.134053,21.401054000000002,23.878972,1.7896560000000001,2.672899,0.174923,1.442197,83.408911,114.68581200000001,31.905461,52.728421,49.568946999999994,73.433038,21.413435,24.536210999999998,85.604215,95.515889,3.323495,5.304024,1.224461,10.095377000000001,0.110625,194.974516,176.66536599999998,0.42779399999999995,0.163639,0.254233,0.109827,0.43905299999999997,0.017046000000000002,0.00628,0.699819,1.604714,0.691113,1.541501,0.663888,0.0075959999999999995,0.090843,0.006058,0.016794,0.010798,0.228145,0.186615,0.040933,0.018331999999999998,0.091691,0.016197,0.029381,0.002323,0.204257,0.007377,0.028848000000000002,0.013812,0.05361900000000001,0.016572,0.024003,0.014859,0.351351,0.20194600000000001,0.052657,0.039613999999999996,0.07384099999999999,0.024994,0.146543,mid
E05000307,282.430088,294.69838300000004,87.354985,79.335375,9.2193,12.742687,3.498817,5.847994,11.844113,17.90392,5.500157,6.425091,20.322764000000003,23.519895,1.727221,2.581051,0.228615,1.7223,82.973701,114.68418,31.48935,52.63194300000001,47.376452,71.61568100000001,22.000629,25.700364,81.291057,94.079581,3.203577,5.133931,1.6003040000000002,12.056101,0.08455800000000001,191.069268,174.19749199999998,0.43426000000000003,0.164806,0.247954,0.11514500000000001,0.42545299999999997,0.016766999999999997,0.008376,0.676519,1.63486,0.704096,1.562886,0.673098,0.009826,0.082473,0.006409000000000001,0.016094,0.017931,0.23691199999999998,0.174039,0.046316,0.020705,0.099337,0.013819999999999999,0.02976,0.005163,0.196324,0.006987,0.024121,0.013781999999999999,0.062453999999999996,0.018699,0.021338,0.022285,0.337158,0.182971,0.068694,0.053362,0.076303,0.019577,0.137159,mid
E05000608,387.28522599999997,539.1259809999999,117.32243500000001,100.806263,9.041803999999999,14.434507,3.6263,6.82568,10.127172,16.115295,5.24296,6.344784,18.311675,23.082179,1.594625,2.427987,0.23137800000000003,1.573274,81.376232,129.910564,32.636699,61.431121,40.508689000000004,64.461182,20.971841,25.379135,73.24669899999999,92.32871800000001,2.981504,4.757412,1.6196469999999998,11.012921,0.024932,180.195923,174.44974299999998,0.451599,0.181118,0.224804,0.11638399999999999,0.406484,0.016546,0.008988,0.46528,1.658348,0.714212,1.5659969999999999,0.674438,0.015328,0.105419,0.011038,0.03032,0.021102000000000003,0.267803,0.153916,0.049388999999999995,0.020177,0.056597,0.013265,0.033347,0.0033049999999999998,0.163144,0.005589,0.033961,0.0163,0.055817,0.023472,0.030095999999999998,0.020216,0.338544,0.253994,0.056623,0.049565,0.056558000000000004,0.014627000000000001,0.100488,mid
E05000055,426.684703,437.118859,114.042787,99.185153,7.899728,14.438457000000001,3.104237,6.5058940000000005,9.336014,15.350491,4.730159,6.317492,16.1886,22.292835999999998,1.615483,2.502,0.199812,1.6626150000000002,71.097554,129.946116,27.938132,58.553045999999995,37.344057,61.401966,18.920637,25.26997,64.7544,89.17134200000001,3.071742,4.920221,1.398684,11.638304,0.013256,159.24301699999998,170.827584,0.44647200000000004,0.17544300000000002,0.23451,0.118816,0.406639,0.01929,0.008783,0.37321,1.6778509999999998,0.722611,1.582316,0.681467,0.010262,0.101457,0.013656,0.031005,0.025627999999999998,0.375552,0.125609,0.042001,0.018046,0.037964,0.010726000000000001,0.025321,0.0035409999999999994,0.128967,0.006797,0.032826999999999995,0.010642,0.059502,0.028825,0.026570999999999997,0.024197,0.447057,0.180947,0.047229,0.046872000000000004,0.039173,0.011124,0.088502,mid
E05000641,363.801464,392.57467,110.110552,97.399516,8.563685000000001,14.097485999999998,3.29534,6.231255,9.990098,16.029652,5.100221,6.448923000000001,16.994678,22.617932999999997,1.669702,2.548753,0.24429499999999998,1.5653860000000002,77.073166,126.877372,29.65806,56.081293,39.960390999999994,64.118607,20.400883,25.795691,67.978712,90.471733,3.161621,5.045485,1.710066,10.957699,0.053674,170.324448,172.237316,0.45250799999999997,0.174127,0.23461300000000002,0.119777,0.399113,0.018562000000000002,0.01004,0.46818000000000004,1.6879240000000002,0.726949,1.586653,0.683334,0.017188,0.118183,0.01275,0.025782,0.02562,0.321411,0.129137,0.036129,0.01931,0.050863,0.013763999999999998,0.022039,0.001715,0.150368,0.006047,0.029507,0.020186000000000003,0.078253,0.030927999999999997,0.021678,0.031531,0.38209,0.1906,0.044835,0.045479,0.055351,0.013202,0.106053,low
E05000611,340.215545,404.757325,101.417923,84.83638499999999,8.820862,13.986351999999998,3.4743910000000002,6.574748,9.696899,15.932204,5.328542,6.544094,17.140353,22.283056,1.6391369999999998,2.4761919999999997,0.29102100000000003,1.7253490000000002,79.387761,125.87716599999999,31.269519,59.172728,38.787596,63.72881700000001,21.314167,26.176375,68.561413,89.132222,3.0816310000000002,4.9057,2.0371479999999997,12.077442,0.036916000000000004,174.38212099999998,171.837391,0.45525200000000005,0.179316,0.222429,0.122227,0.39316799999999996,0.017672,0.011682,0.512564,1.6981110000000001,0.731337,1.594865,0.686871,0.019147,0.110875,0.010128,0.026442,0.022399000000000002,0.28207600000000005,0.143482,0.043519,0.020209,0.0648,0.014161000000000002,0.030189999999999998,0.0032450000000000005,0.15101199999999998,0.005222999999999999,0.029427999999999996,0.023663999999999998,0.066886,0.022522999999999998,0.027474000000000002,0.02238,0.35956,0.21266300000000002,0.05280700000000001,0.047501,0.072159,0.015894,0.100152,low
E05000216,427.355275,561.129475,120.080518,110.399377,9.030958,14.668819000000001,3.414423,6.544144,9.575871000000001,15.717709,5.501825,6.522225,19.139743,23.746066,1.6314170000000001,2.412502,0.21512699999999998,1.6822240000000002,81.278622,132.019367,30.729807,58.897298,38.303484000000005,62.870835,22.0073,26.088901999999997,76.558973,94.98426500000001,3.056041,4.697039,1.505887,11.775566,0.034154000000000004,184.406823,175.715202,0.44075699999999995,0.166641,0.20771199999999998,0.119341,0.415163,0.016572,0.008166,0.431507,1.6485189999999998,0.709978,1.5681479999999999,0.675365,0.011564,0.102267,0.01248,0.032389,0.022063,0.27064099999999996,0.158289,0.060249000000000004,0.022366,0.064966,0.015837999999999998,0.026277,0.003776,0.14668499999999998,0.005921,0.031557,0.012672,0.060023,0.028774,0.029868000000000002,0.019458,0.342077,0.2379,0.062751,0.052833000000000005,0.057638999999999996,0.015054,0.093623,mid
E05009403,338.474781,326.94683599999996,85.11744200000001,67.64970600000001,8.452109,14.265395999999999,3.426154,6.701528,8.980804,15.208236,5.16137,6.795503,14.747339000000002,21.186553,1.535007,2.625136,0.370577,1.972057,76.068985,128.388565,30.835384,60.313752,35.923217,60.83294300000001,20.645479,27.18201,58.989357999999996,84.746211,2.9258439999999997,5.216266,2.594042,13.8044,0.062868,161.223709,169.587501,0.47182299999999994,0.19125799999999998,0.222816,0.128055,0.365885,0.018147999999999997,0.01609,0.47632399999999997,1.750434,0.753871,1.622566,0.698801,0.019456,0.123852,0.010462,0.028803,0.026885000000000003,0.313025,0.11054000000000001,0.046107999999999996,0.018194,0.049397,0.01277,0.042894999999999996,0.004085,0.132142,0.006025,0.023872,0.03149,0.089149,0.024340999999999998,0.028332,0.026657999999999998,0.392203,0.15927,0.056261,0.051275,0.063854,0.013630000000000001,0.095025,low
E05009396,384.114254,369.591466,106.297173,84.166967,8.593099,14.652454,3.3728089999999997,6.718786,9.049017,15.063232000000001,5.233217,6.434012999999999,17.399587,22.732815,1.587475,2.4539560000000002,0.288315,1.6921119999999998,77.33789499999999,131.872089,30.355285,60.469072,36.19607,60.252927,20.932867,25.736051,69.598348,90.93126,3.0233529999999997,4.880085,2.018207,11.844781,0.034968,172.91066999999998,171.92437900000002,0.44727100000000003,0.175555,0.20933400000000002,0.12106199999999999,0.40251,0.017485,0.011672,0.450154,1.683273,0.724946,1.593433,0.686254,0.016756999999999998,0.109945,0.015071000000000001,0.03224,0.024683,0.29067,0.151631,0.042424,0.01871,0.048171,0.014786,0.028895999999999998,0.004193,0.137377,0.00656,0.037669,0.020217,0.072862,0.035701,0.030244999999999998,0.025055,0.360982,0.212723,0.052338,0.047715,0.050357,0.015884,0.096137,mid
E05000052,392.004229,399.77549,104.19143100000001,95.41014100000001,8.581579,15.131291000000001,3.3577209999999997,6.950541,9.174303,15.321309,4.9437739999999994,6.574241000000001,15.759499,22.146098000000002,1.7330439999999998,2.642807,0.194775,1.563754,77.234211,136.181621,30.219488000000002,62.554868000000006,36.69721,61.285236,19.775095999999998,26.296962,63.037994999999995,88.58439399999999,3.280989,5.1859150000000005,1.363423,10.946278999999999,0.018997,164.691713,175.379922,0.468962,0.18349100000000002,0.22282399999999997,0.120073,0.382764,0.019922,0.008279,0.42012700000000003,1.708306,0.735727,1.579623,0.680307,0.0064670000000000005,0.11098699999999999,0.013397999999999998,0.034513,0.028587,0.391638,0.11364500000000001,0.041389999999999996,0.016829,0.038902,0.012631999999999999,0.016943,0.002385,0.12595699999999999,0.006691,0.022959999999999998,0.016074,0.074097,0.028716000000000002,0.029237,0.025033,0.448221,0.16550499999999999,0.0438,0.040746,0.041995,0.012386,0.090264,low
E05000303,425.749279,602.4734030000001,132.141845,107.06558100000001,8.698433999999999,14.671954999999999,3.4752959999999997,6.819142,10.503458,16.310764000000002,4.762701,5.933997,18.878695,23.57317,1.6449,2.3844060000000002,0.14791400000000002,1.34776,78.285909,132.047598,31.277666999999997,61.37228100000001,42.013833,65.243055,19.050805,23.735986999999998,75.514779,94.292681,3.063103,4.6574599999999995,1.035396,9.434323,0.029617,176.94999199999998,177.563117,0.44241800000000003,0.17676,0.237433,0.107662,0.42675799999999997,0.017311,0.005850999999999999,0.41562,1.616516,0.696195,1.535672,0.661378,0.007203,0.11965,0.011441,0.031637,0.016626,0.305284,0.155383,0.034288,0.01515,0.047764,0.01652,0.023868,0.0019440000000000002,0.161877,0.005236,0.035352999999999996,0.010775,0.064463,0.022782,0.028446,0.014986000000000001,0.38147800000000004,0.253981,0.037403,0.036900999999999996,0.043026999999999996,0.016324,0.100209,high
E05000347,353.226411,364.575212,99.508045,87.633724,9.206841,14.455720000000001,3.656224,6.737305,10.044342,16.29735,5.4263900000000005,6.639564,17.783451,22.985839000000002,1.680766,2.5480720000000003,0.220417,1.565402,82.861566,130.101476,32.906017999999996,60.635741,40.177366,65.189398,21.705560000000002,26.558257,71.133802,91.94335600000001,3.159783,4.983441,1.542922,10.957817,0.038846,180.40363200000002,173.441104,0.459312,0.182402,0.222708,0.12031700000000001,0.394304,0.017515,0.008553,0.510731,1.681372,0.7241270000000001,1.5734920000000001,0.677666,0.010869,0.108715,0.012222,0.028383999999999996,0.022884,0.303737,0.141229,0.05299500000000001,0.020618,0.055733000000000005,0.016119,0.020437,0.0037600000000000003,0.155057,0.007638,0.023074,0.01653,0.074435,0.028898000000000004,0.02677,0.022807,0.37254699999999996,0.185191,0.062559,0.049507,0.053349,0.017344,0.10659300000000001,mid
E05000137,339.942186,315.85303,100.46264599999999,83.203896,9.047391000000001,14.57572,3.770113,7.250414999999999,9.146438,15.422277,5.370043,6.788964,15.73045,21.656728,1.598697,2.454206,0.344625,1.7856400000000001,81.42652199999999,131.18148300000001,33.931017,65.253739,36.585751,61.68910699999999,21.48017,27.155857,62.921799,86.62691099999999,3.038837,4.853502,2.412375,12.499483,0.037449,171.279703,171.618804,0.475401,0.198103,0.213602,0.12541,0.367363,0.017741999999999997,0.014084000000000001,0.50385,1.7365810000000002,0.747905,1.606192,0.691749,0.018912,0.123647,0.0112,0.030023,0.020743,0.327639,0.11869600000000001,0.051063,0.019666,0.05082,0.013694999999999999,0.017274,0.0025280000000000003,0.13718699999999998,0.004452,0.020499,0.031954,0.080755,0.022327,0.028863999999999997,0.019344999999999998,0.40423000000000003,0.163972,0.062143,0.05082,0.060837,0.015276,0.091432,low
E05000564,280.36946,323.094048,93.10175500000001,82.64748900000001,9.500622,13.24424,3.639997,6.077594,11.867751,18.09251,5.199946,6.1965639999999995,19.51398,23.103875,1.6929319999999999,2.451695,0.203522,1.472632,85.505602,119.19816100000001,32.759974,54.69834399999999,47.471004,72.370039,20.799782999999998,24.786255,78.05591899999999,92.415499,3.135227,4.832146,1.424654,10.308421000000001,0.085413,188.921186,175.494967,0.452599,0.173406,0.251274,0.110098,0.413167,0.016595,0.007541,0.673829,1.6383219999999998,0.705587,1.546265,0.66594,0.014438999999999999,0.089297,0.007723000000000001,0.015447,0.013971,0.233954,0.173193,0.033395999999999995,0.014672999999999999,0.10117899999999999,0.010424,0.045351,0.0032409999999999995,0.197534,0.005671,0.025961,0.014547,0.06513,0.020768000000000002,0.017662,0.016744,0.34191,0.2042,0.046454,0.043872,0.09171599999999999,0.015841,0.135702,mid
E05000112,303.031777,295.321556,99.307638,81.156062,9.644525999999999,14.927225,3.7249209999999997,6.388107,11.575977,18.166116,5.181873,6.2348930000000005,19.016698,23.28908,1.5368979999999999,2.302045,0.340789,1.7092310000000002,86.80073,134.345028,33.524291,57.492964,46.303908,72.664464,20.72749,24.939572000000002,76.066793,93.15632099999999,2.845359,4.563525,2.385525,11.964618,0.037584,188.825897,180.893427,0.459687,0.177541,0.24522,0.10977,0.402841,0.015068999999999999,0.012633,0.6231220000000001,1.657561,0.713873,1.564611,0.673841,0.022692,0.09626699999999999,0.009231,0.027232999999999997,0.014899,0.22240100000000002,0.16348800000000002,0.043512,0.017528,0.077803,0.013072,0.036538,0.0026079999999999996,0.189947,0.004484,0.028007,0.030289999999999997,0.055577999999999995,0.021363999999999998,0.028704,0.016253999999999998,0.33165,0.215114,0.057170000000000006,0.04326,0.085858,0.018382,0.126666,mid
E05009381,406.38002,475.799943,110.011494,99.74416,9.163397999999999,15.371366,3.568457,6.983725,9.408717,15.720960999999999,5.345046,6.607931,17.445311,23.015404,1.58816,2.388668,0.22110500000000002,1.6459099999999998,82.470582,138.342297,32.116109,62.85352099999999,37.634867,62.883846,21.380184,26.431721999999997,69.781243,92.061614,3.011351,4.7039599999999995,1.5477319999999999,11.521372999999999,0.025661,178.191091,177.786656,0.462821,0.180234,0.21120500000000003,0.119985,0.39160900000000004,0.0169,0.008686,0.43848400000000004,1.6787759999999998,0.723009,1.570071,0.676193,0.012364,0.103531,0.013319999999999999,0.038656,0.025491,0.294102,0.142458,0.050262,0.021962,0.049424,0.016589,0.028017,0.003468,0.14296099999999998,0.007188,0.035347,0.014861000000000001,0.062981,0.030441000000000003,0.035864,0.021902,0.361173,0.211669,0.055979999999999995,0.054894000000000005,0.049005,0.015087,0.101003,mid
E05000372,354.211779,341.08074,98.407614,79.364199,8.678523,14.152607999999999,3.425583,6.729386999999999,8.834897999999999,15.139729999999998,5.525101,6.798447,16.260948000000003,21.840075,1.6430049999999998,2.397807,0.288465,1.675255,78.10670999999999,127.373473,30.83025,60.564484,35.339591,60.55891999999999,22.100404,27.193788,65.04379200000001,87.360298,3.136133,4.764953,2.019253,11.726783,0.028163999999999998,170.40629199999998,168.787432,0.45835600000000004,0.180922,0.207384,0.129692,0.381698,0.018404,0.01185,0.48108599999999996,1.7222,0.741711,1.610314,0.693525,0.015650999999999998,0.10598199999999999,0.011899,0.02808,0.024317,0.328477,0.134409,0.051061,0.023369,0.055113999999999996,0.015906,0.018287,0.002954,0.129347,0.0048130000000000004,0.024534999999999998,0.025800999999999998,0.070595,0.024347,0.027023000000000002,0.022461000000000002,0.39224699999999996,0.18428699999999998,0.061425,0.054687,0.061377,0.017053,0.084496,low
E05009378,359.595996,422.811298,108.839371,94.132476,8.823617,14.226144,3.479513,6.4973980000000005,9.493011,15.514445000000002,5.409107,6.65592,16.615658,22.174436,1.5868440000000001,2.402022,0.21345799999999998,1.5037040000000002,79.412553,128.035294,31.315613,58.476579,37.972043,62.05778000000001,21.636428,26.623681,66.46263,88.697744,3.007564,4.74896,1.494208,10.525929,0.026119999999999997,172.013383,170.952244,0.46166499999999994,0.182053,0.22075100000000003,0.125783,0.386381,0.017484,0.008687,0.47835200000000005,1.6952580000000002,0.730108,1.5826360000000002,0.681604,0.015202,0.11524300000000001,0.008602,0.026449,0.021242,0.303123,0.138567,0.048295,0.023863,0.057103999999999995,0.013568,0.027857999999999997,0.002432,0.14539000000000002,0.005861,0.031661,0.015541,0.072234,0.020424,0.025685000000000003,0.019266,0.37269,0.20481300000000002,0.05549,0.059254999999999995,0.061770000000000005,0.014934999999999999,0.093439,low
E05009317,417.065186,576.4853780000001,117.86881399999999,100.90532900000001,9.041036,14.576335,3.506787,6.312037,10.357302,16.157510000000002,5.269184,6.302032,19.434634,23.797289000000003,1.6449619999999998,2.397673,0.14105,1.2872219999999999,81.369328,131.18701299999998,31.561079,56.80833199999999,41.429207,64.63004000000001,21.076735,25.208126,77.738537,95.189155,3.071774,4.554073000000001,0.987349,9.010551,0.016838,184.243724,176.98965900000002,0.44164,0.171301,0.224861,0.114396,0.421933,0.016672,0.005359,0.441762,1.623766,0.699318,1.542708,0.664408,0.00905,0.10197300000000001,0.011631,0.032721,0.026525,0.28260799999999997,0.146627,0.045297000000000004,0.01707,0.053853,0.015798,0.02556,0.0019370000000000001,0.179866,0.005698,0.034318,0.009467,0.060549,0.026133999999999998,0.029251999999999997,0.022662,0.355643,0.23933000000000001,0.049468,0.039739,0.052182000000000006,0.015925,0.109117,mid
